,ID,Conversation.ID,Text,Movie.Title,Movie.ID,Release.Year,Genre,Formal/Informal
13964,13964,L334610,"I'm not joking. I wanted to take my dick out and start jacking right there. At that point and moment, Darcy was like a vision of perfection., I know what you mean., At that moment, at that block party, she represented everything holy about a virgin., She hangs out at Nasa. She promotes for them., I'm gonna fuck her tonight. I swear to God I'm gonna fuck her., How are you gonna fuck two virgins in a day? That shits gotta be against the law., I don't care motha fucka. I'll bet you money she fucks me., Bet., ",kids,m111,1995,"['crime', 'drama']",informal
13973,13973,L334345,"Telly., Yeah., Did she suck your dick?, A little bit. But I didn't really want her to., Why?, I don't know. That's too easy. I mean getting a virgin to suck your dick. That's so easy., It is right., I want to knock her guard down. I mean there's a whole philosophy behind it. Having a virgin suck your dick, that's basic because there's nothing lost., It's no big deal, right?, Right. But when you deflower a girl, that's it. You did it. You were the one. No one else can ever do it., Yeah. The way I see it. My outlook on the this situation is.  It's like getting fame, you know what I'm saying. It's like, if you died tomorrow, and fifty years from now all the virgins you fucked are gonna remember you because you were their first., Yep., They're gonna tell their grand kids.  That Telly. He sure was good in the sack!, ",kids,m111,1995,"['crime', 'drama']",informal
13976,13976,L334319,"I'm telling you Casper. I think I'm getting addicted to that shit., To what? Virgins?, Yeah. It's like all I think about now. Not just that, it's like lately during sex, I start dreaming about these complex fantasies., What do you mean?, I mean I'm dreaming about going all out, crazy shit., You mean like fucking two virgins at once., That would be good. But I mean more like. I don't know. Like when I was having sex with her, I kept thinking how much I would like to put it in her ass. Just to see what would happen., She's probably smash you in the fucking face., I don't know about that. She was pretty into it. But I wasn't gonna try. The whole thing is, you just gotta take it slow. Show 'em some respect., Did you tell her that you loved her?, Like. Like. Never love. Love is for low-level virgin seduction guys., ",kids,m111,1995,"['crime', 'drama']",informal
13989,13989,L334805,"Sup. Sup., Come on nigga. Sup, sup then? Stop faking moves., I'm gonna fuck you up bitch., ",kids,m111,1995,"['crime', 'drama']",informal
13997,13997,L334948,"You should come back with me to Steven's house., Tonight?, Yeah. His parents are away. It's gonna be a bug out., I don't know. I'm supposed to go to Nasa tonight., Come on. You can rave on another night., ",kids,m111,1995,"['crime', 'drama']",informal
14001,14001,L334913,"Ooh. You're gonna give me goose bumps., Is it cold?, ",kids,m111,1995,"['crime', 'drama']",informal
14012,14012,L334847,"Your a real philosopher., Yeah. I was gonna write a book but I can't spell., ",kids,m111,1995,"['crime', 'drama']",informal
14021,14021,L334644,"Shh. Come on, it's gonna be OK., That's it. I'm gonna have to tell my little brother, I'm gonna die. I can't make him his lunches anymore., Come on. Don't cry. We'll work it out., I only did it once and..., ",kids,m111,1995,"['crime', 'drama']",informal
14028,14028,L334409,"Telly says was up., I knew he wouldn't want to speak to me. That dick., You still mad at him?, Of course. How am I gonna forgive him after what he did?!, ",kids,m111,1995,"['crime', 'drama']",informal
14383,14383,L346930,"It's cool departing this way... warm... music..., There are better things.  You see the importance of the ""moment"".  Ten minutes early or late, he'd have seen death. He'd have suffered it.  This way, he already departed. Without knowing., ...I'd like knowing what he's listening to..., ...Later., ",lon,m114,1994,"['crime', 'drama', 'thriller']",informal
14522,14522,L343988,"Years ago, in LA, I turned a trick on Sunset and Western. The guy was polite and didn't argue about the price. He parked his car and I took him to a house that I had an arrangement with. A fat Mexican woman was watching a TV and I told him to give her the twenty for the room. There were three or four small naked children playing on the floor and we had to step over them to get into the room. The room had a bed and a dresser. He lay on his back on the bed and I put a rubber on him and sucked him for a while until he was hard and then I eased on to him. About twenty minutes later there was a knock on the door and it was the woman saying our time was up. I felt kind of guilty because he hadn't come and I offered to reason with the woman and get another ten minutes, but he said it was all right and began dressing. When we were ready to leave the room he stopped me and... hugged me and kissed me on the cheek. He gave me an extra hundred as a tip and went back to his car. I remember being relieved that I wouldn't have to work again that evening., Last spring I happened to walk past a house that I had once patronized. There was a cool breeze blowing off the ocean and through the window I could see a bare leg. The girl must have been taking a break between customers. It was a strange moment for me because it reminded me of my mother and despite the fact that I was late for something already I just stayed there, loving the atmosphere of it and my memory and... the reason I'm telling you this epilogue is that I felt that I'd come full circle., Where was that house? The one in LA, I mean., Fifth and Mayflower. You know it?, Yes. One of my friends was there. I wonder if you ever clipped her., ",leaving las vegas,m116,1995,"['drama', 'romance']",informal
14557,14557,L343723,"I cashed in all of my money, paid my AmEx card, gonna sell the car tomorrow., How long's it gonna take, for you to drink yourself to death?, I think about four weeks, and I've got enough for about two hundred and fifty to three hundred dollars a day., Yes... that should do it. What am I? A luxury?, Yeah. And your meter just ran out., ",leaving las vegas,m116,1995,"['drama', 'romance']",informal
14585,14585,L345152,"Brooke, I believe you. But a jury is gonna want an alibi., I can't give you that. And if you put me on the stand, I'll lie., ",legally blonde,m117,2001,['comedy'],informal
14588,14588,L345503,"Is he always such an ass?, He's the top defense attorney in the state. Of course he's an ass., But is he an ass that's gonna win my case?, He's an ass that's gonna try., He thinks I'm guilty, doesn't he?, That's not what's important., To me it is. He doesn't trust me. Why should I trust him?, ",legally blonde,m117,2001,['comedy'],informal
14653,14653,L344787,"Here. You're gonna need this., Your scrunchie?, My lucky scrunchie. It helped me pass Spanish., ",legally blonde,m117,2001,['comedy'],informal
14693,14693,L344648,"But I'm not positive it's gonna happen tonight --, Helloo... he just had lunch with his grandmother. You know he got ""The Rock""., ",legally blonde,m117,2001,['comedy'],informal
14717,14717,L344685,"I'm fully amenable to that discussion., I mean, we're having a lot of fun now -- but things are gonna be different when I'm at Harvard. Law school is a completely different world. I need to be serious., Of course., My family expects a lot from me. And I expect a lot from me. I plan on running for office some day., And I fully support that., But the thing is, if I'm gonna be a senator by the time I'm thirty -- I can't keep dicking around., I completely agree., That's why I think it's time for us to --, ",legally blonde,m117,2001,['comedy'],informal
14793,14793,L346060,"Worse than the battlefield., What know you of fields of war?, Ofttimes, the wee folk come out to tend the wounded... staunch bleeding with cobwebs... give a parched mouth a sip of dew... cool a fevered brow..., ",legend,m118,1985,"['fantasy', 'adventure', 'romance']",informal
14978,14978,L349452,"Twenty years of hating what you live in...what you are.  This is the end of it, Sam.  I'm gonna build something of me here that I can be proud to give to you., Don't.  I don't want it., ",life as a house,m119,2001,"['drama', 'romance']",informal
14988,14988,L349296,"I don't know., I'm gonna take a walk.  I need some money., You'll have money when you work., You're so predictable., ",life as a house,m119,2001,"['drama', 'romance']",informal
15068,15068,L348874,"Do it now!, If I walk out the door, who's gonna be here tonight for the follow through?, ",life as a house,m119,2001,"['drama', 'romance']",informal
15086,15086,L348557,"These are free papers., What am I gonna do out there, Ray? I can't go home to my mama like this. I'll get the strap for sure., Come on, Biscuit, this is good news. Your mama's gonna break down in tears when you show up on her doorstep., ",the life of david gale,m120,2003,"['drama', 'crime', 'thriller']",informal
